Plot,Date,Species,Tag,StemTag,DBH.cm,Code,Notes,StemID,NaturalArea,ForestType,Genus,Sp,Family,DBH Class
WW-BM,4-Jun,QUERUB,657,1,134.8,L,,657_1,Working_Woods,Beech_Maple,Quercus,rubra,Fagaceae,>50
GAS-MM,5-Jun,QUERUB,730,1,33.4,L,,730_1,Green_Ash_Swamp (Across from WW),Mixed_Mesophytic,Quercus,rubra,Fagaceae,20 to 40
GAS-MM,5-Jun,QUERUB,769,1,76.6,N/A,,769_1,Green_Ash_Swamp (Across from WW),Mixed_Mesophytic,Quercus,rubra,Fagaceae,>50
GAS-MM,5-Jun,QUERUB,783,1,42.5,L,slight lean,783_1,Green_Ash_Swamp (Across from WW),Mixed_Mesophytic,Quercus,rubra,Fagaceae,40 to 50
GAS-MM,5-Jun,QUERUB,794,1,72.5,L,,794_1,Green_Ash_Swamp (Across from WW),Mixed_Mesophytic,Quercus,rubra,Fagaceae,>50
GAS-MM,11-Jun,QUERUB,823,1,110.1,N/A,,823_1,Green_Ash_Swamp (Across from WW),Mixed_Mesophytic,Quercus,rubra,Fagaceae,>50
GAS-MM,11-Jun,QUERUB,824,1,120.8,N/A,,824_1,Green_Ash_Swamp (Across from WW),Mixed_Mesophytic,Quercus,rubra,Fagaceae,>50
GAS-MM,11-Jun,QUERUB,876,1,49.5,N/A,,876_1,Green_Ash_Swamp (Across from WW),Mixed_Mesophytic,Quercus,rubra,Fagaceae,40 to 50
GAS-MM,11-Jun,QUERUB,879,1,37.7,N/A,,879_1,Green_Ash_Swamp (Across from WW),Mixed_Mesophytic,Quercus,rubra,Fagaceae,20 to 40
GAS-MM,11-Jun,QUERUB,883,1,52.6,L,,883_1,Green_Ash_Swamp (Across from WW),Mixed_Mesophytic,Quercus,rubra,Fagaceae,>50
GAS-MM,11-Jun,QUERUB,884,1,37.8,L,,884_1,Green_Ash_Swamp (Across from WW),Mixed_Mesophytic,Quercus,rubra,Fagaceae,20 to 40
GAS-MM,11-Jun,QUERUB,888,1,22.5,N/A,,888_1,Green_Ash_Swamp (Across from WW),Mixed_Mesophytic,Quercus,rubra,Fagaceae,20 to 40
GAS-MM,11-Jun,QUERUB,904,1,36.4,,,904_1,Green_Ash_Swamp (Across from WW),Mixed_Mesophytic,Quercus,rubra,Fagaceae,20 to 40
GAS-MM,16-Jun,QUERUB,947,1,50.6,L,slight lean,947_1,Green_Ash_Swamp (Across from WW),Mixed_Mesophytic,Quercus,rubra,Fagaceae,>50
GAS-MM,16-Jun,QUERUB,949,1,51.3,L,slight lean,949_1,Green_Ash_Swamp (Across from WW),Mixed_Mesophytic,Quercus,rubra,Fagaceae,>50
LM-MM,26-Jun,QUERUB,1547,1,66,L,,1547_1,Little_Mountain,Mixed_Mesophytic,Quercus,rubra,Fagaceae,>50
SG-HH-1,7-Jul,QUERUB,1916,1,25.9,L,,1916_1,Stebbins_Gulch,Hemlock_Hardwood,Quercus,rubra,Fagaceae,20 to 40
SG-HH-1,8-Jul,QUERUB,2027,1,66.8,"I, L","slight lean, bark slightly irregular",2027_1,Stebbins_Gulch,Hemlock_Hardwood,Quercus,rubra,Fagaceae,>50
SG-HH-2,9-Jul,QUERUB,2259,1,87.7,"L, I",large section of bark broken off,2259_1,Stebbins_Gulch,Hemlock_Hardwood,Quercus,rubra,Fagaceae,>50
SG-HH-2,9-Jul,QUERUB,2282,1,74.8,I,,2282_1,Stebbins_Gulch,Hemlock_Hardwood,Quercus,rubra,Fagaceae,>50
SG-HH-2,9-Jul,QUERUB,2290,1,86.9,L,,2290_1,Stebbins_Gulch,Hemlock_Hardwood,Quercus,rubra,Fagaceae,>50
SG-HH-2,9-Jul,QUERUB,2303,1,52.1,N/A,ground is sloped,2303_1,Stebbins_Gulch,Hemlock_Hardwood,Quercus,rubra,Fagaceae,>50
SG-HH-2,9-Jul,QUERUB,2311,1,47.8,L,ground is sloped,2311_1,Stebbins_Gulch,Hemlock_Hardwood,Quercus,rubra,Fagaceae,40 to 50
BA-HH,10-Jul,QUERUB,2361,1,82.3,N/A,,2361_1,Baldwin,Hemlock_Hardwood,Quercus,rubra,Fagaceae,>50
BA-HH,13-Jul,QUERUB,2390,1,55.4,L,,2390_1,Baldwin,Hemlock_Hardwood,Quercus,rubra,Fagaceae,>50
BA-HH,13-Jul,QUERUB,2393,1,65.4,L,,2393_1,Baldwin,Hemlock_Hardwood,Quercus,rubra,Fagaceae,>50
BA-HH,13-Jul,QUERUB,2398,1,77.2,L,,2398_1,Baldwin,Hemlock_Hardwood,Quercus,rubra,Fagaceae,>50
BA-HH,13-Jul,QUERUB,2399,1,58.6,L,,2399_1,Baldwin,Hemlock_Hardwood,Quercus,rubra,Fagaceae,>50
BA-HH,13-Jul,QUERUB,2400,1,52.5,"L,I",trunk irregular,2400_1,Baldwin,Hemlock_Hardwood,Quercus,rubra,Fagaceae,>50
BA-HH,14-Jul,QUERUB,2425,1,80.7,L,,2425_1,Baldwin,Hemlock_Hardwood,Quercus,rubra,Fagaceae,>50
BA-HH,14-Jul,QUERUB,2490,1,66.8,L,slight lean,2490_1,Baldwin,Hemlock_Hardwood,Quercus,rubra,Fagaceae,>50
BA-OH-2,14-Jul,QUERUB,2551,1,57,N/A,,2551_1,Baldwin,Oak_Hickory,Quercus,rubra,Fagaceae,>50
BA-OH-2,14-Jul,QUERUB,2578,1,71.3,N/A,,2578_1,Baldwin,Oak_Hickory,Quercus,rubra,Fagaceae,>50
BA-OH-2,15-Jul,QUERUB,2607,1,50.5,N/A,,2607_1,Baldwin,Oak_Hickory,Quercus,rubra,Fagaceae,>50
BA-OH-2,15-Jul,QUERUB,2634,1,74.1,L,,2634_1,Baldwin,Oak_Hickory,Quercus,rubra,Fagaceae,>50
BA-OH-2,15-Jul,QUERUB,2635,1,46.3,L,,2635_1,Baldwin,Oak_Hickory,Quercus,rubra,Fagaceae,40 to 50
BA-OH-2,15-Jul,QUERUB,2639,1,39,L,,2639_1,Baldwin,Oak_Hickory,Quercus,rubra,Fagaceae,20 to 40
BA-OH-2,15-Jul,QUERUB,2658,1,55.5,N/A,ground is sloped,2658_1,Baldwin,Oak_Hickory,Quercus,rubra,Fagaceae,>50
BA-OH-2,15-Jul,QUERUB,2661,1,61.5,L,,2661_1,Baldwin,Oak_Hickory,Quercus,rubra,Fagaceae,>50
BA-OH-2,15-Jul,QUERUB,2663,1,16.8,W/L,,2663_1,Baldwin,Oak_Hickory,Quercus,rubra,Fagaceae,10 to 20
BA-OH-2,15-Jul,QUERUB,2710,1,29.4,L,,2710_1,Baldwin,Oak_Hickory,Quercus,rubra,Fagaceae,20 to 40
BA-OH-2,15-Jul,QUERUB,2713,1,65.9,L,,2713_1,Baldwin,Oak_Hickory,Quercus,rubra,Fagaceae,>50
BA-OH-1,15-Jul,QUERUB,2762,1,73.4,I,,2762_1,Baldwin,Oak_Hickory,Quercus,rubra,Fagaceae,>50
BA-OH-1,20-Jul,QUERUB,2949,1,31.6,N/A,,2949_1,Baldwin,Oak_Hickory,Quercus,rubra,Fagaceae,20 to 40
CW-MM,19-May,SASALB,22,1,31.6,N/A,,22_1,Corning_Woods,Mixed_Mesophytic,Sassafras,albidum,Lauraceae,20 to 40
CW-MM,19-May,SASALB,34,1,36.2,N/A,,34_1,Corning_Woods,Mixed_Mesophytic,Sassafras,albidum,Lauraceae,20 to 40
CW-MM,20-May,SASALB,76,1,45.2,L,"leaning slightly, close to dead, neighbor is dead",76_1,Corning_Woods,Mixed_Mesophytic,Sassafras,albidum,Lauraceae,40 to 50
CW-MM,22-May,SASALB,176,1,45.2,N/A,,176_1,Corning_Woods,Mixed_Mesophytic,Sassafras,albidum,Lauraceae,40 to 50
CW-MM,22-May,SASALB,199,1,63.8,L,split along trunk,199_1,Corning_Woods,Mixed_Mesophytic,Sassafras,albidum,Lauraceae,>50
CW-MM,28-May,SASALB,246,1,48.8,L,,246_1,Corning_Woods,Mixed_Mesophytic,Sassafras,albidum,Lauraceae,40 to 50
LM-MM,26-Jun,SASALB,1401,1,1.9,W,POM stick used,1401_1,Little_Mountain,Mixed_Mesophytic,Sassafras,albidum,Lauraceae,0 to 5
LM-MM,26-Jun,SASALB,1403,1,1.6,"W,L",POM stick used,1403_1,Little_Mountain,Mixed_Mesophytic,Sassafras,albidum,Lauraceae,0 to 5
LM-MM,26-Jun,SASALB,1404,1,2.6,L,,1404_1,Little_Mountain,Mixed_Mesophytic,Sassafras,albidum,Lauraceae,0 to 5
LM-MM,26-Jun,SASALB,1405,1,1.2,"W,L",POM stick used,1405_1,Little_Mountain,Mixed_Mesophytic,Sassafras,albidum,Lauraceae,0 to 5
LM-MM,26-Jun,SASALB,1406,1,2.2,L,,1406_1,Little_Mountain,Mixed_Mesophytic,Sassafras,albidum,Lauraceae,0 to 5
LM-MM,26-Jun,SASALB,1407,1,1.4,L,,1407_1,Little_Mountain,Mixed_Mesophytic,Sassafras,albidum,Lauraceae,0 to 5
LM-MM,26-Jun,SASALB,1408,1,1.1,L,,1408_1,Little_Mountain,Mixed_Mesophytic,Sassafras,albidum,Lauraceae,0 to 5
LM-MM,26-Jun,SASALB,1413,1,51.7,L,,1413_1,Little_Mountain,Mixed_Mesophytic,Sassafras,albidum,Lauraceae,>50
LM-MM,26-Jun,SASALB,1497,1,42.6,N/A,,1497_1,Little_Mountain,Mixed_Mesophytic,Sassafras,albidum,Lauraceae,40 to 50
BA-OH-2,15-Jul,SASALB,2722,1,33.4,L,,2722_1,Baldwin,Oak_Hickory,Sassafras,albidum,Lauraceae,20 to 40
BA-OH-2,15-Jul,SASALB,2723,1,36,L,,2723_1,Baldwin,Oak_Hickory,Sassafras,albidum,Lauraceae,20 to 40
WW-BM,3-Jun,TILAME,551,1,43,N/A,,551_1,Working_Woods,Beech_Maple,Tilia,americana,Malvaceae,40 to 50
WW-BM,4-Jun,TILAME,629,1,14.9,L,,629_1,Working_Woods,Beech_Maple,Tilia,americana,Malvaceae,10 to 20
WW-BM,4-Jun,TILAME,632,1,18.4,L,slight lean,632_1,Working_Woods,Beech_Maple,Tilia,americana,Malvaceae,10 to 20
SC-BM-1,17-Jun,TILAME,1081,1,88.7,A,"POM at 1.9m, root flare",1081_1,Stebbins_Core,Beech_Maple,Tilia,americana,Malvaceae,>50
SC-BM-1,18-Jun,TILAME,1160,1,11.6,L,,1160_1,Stebbins_Core,Beech_Maple,Tilia,americana,Malvaceae,10 to 20
SC-BM-1,24-Jun,TILAME,1167,1,12,W,,1167_1,Stebbins_Core,Beech_Maple,Tilia,americana,Malvaceae,10 to 20
SG-HH-2,8-Jul,TILAME,2096,1,19.2,N/A,,2096_1,Stebbins_Gulch,Hemlock_Hardwood,Tilia,americana,Malvaceae,10 to 20
BA-HH,13-Jul,TILAME,2401,1,6.9,"W,L",soft tape,2401_1,Baldwin,Hemlock_Hardwood,Tilia,americana,Malvaceae,5.1 to 10
BA-OH-2,15-Jul,TILAME,2664,1,7.9,N/A,trapped under fallen branch,2664_1,Baldwin,Oak_Hickory,Tilia,americana,Malvaceae,5.1 to 10
SG-HH-1,7-Jul,TSUCAN,1856,1,47.9,N/A,,1856_1,Stebbins_Gulch,Hemlock_Hardwood,Tsuga,canadensis,Pinaceae,40 to 50
SG-HH-1,7-Jul,TSUCAN,1858,1,51.8,I,trunk is irregular,1858_1,Stebbins_Gulch,Hemlock_Hardwood,Tsuga,canadensis,Pinaceae,>50
SG-HH-1,7-Jul,TSUCAN,1859,1,4.5,"L,A","POM at 1.2m, dead branches",1859_1,Stebbins_Gulch,Hemlock_Hardwood,Tsuga,canadensis,Pinaceae,0 to 5
SG-HH-1,7-Jul,TSUCAN,1860,1,2.5,L,"curved, soft tape",1860_1,Stebbins_Gulch,Hemlock_Hardwood,Tsuga,canadensis,Pinaceae,0 to 5
SG-HH-1,7-Jul,TSUCAN,1861,1,5.9,"L,A","slight lean, POM at 1.28m, dead branch",1861_1,Stebbins_Gulch,Hemlock_Hardwood,Tsuga,canadensis,Pinaceae,5.1 to 10
SG-HH-1,7-Jul,TSUCAN,1862,1,13.5,L,,1862_1,Stebbins_Gulch,Hemlock_Hardwood,Tsuga,canadensis,Pinaceae,10 to 20
SG-HH-1,7-Jul,TSUCAN,1867,1,57.4,L,slight lean,1867_1,Stebbins_Gulch,Hemlock_Hardwood,Tsuga,canadensis,Pinaceae,>50
SG-HH-1,7-Jul,TSUCAN,1872,1,11.7,L,curved,1872_1,Stebbins_Gulch,Hemlock_Hardwood,Tsuga,canadensis,Pinaceae,10 to 20
SG-HH-1,7-Jul,TSUCAN,1874,1,39,L,,1874_1,Stebbins_Gulch,Hemlock_Hardwood,Tsuga,canadensis,Pinaceae,20 to 40
SG-HH-1,7-Jul,TSUCAN,1877,1,21.4,"A,W","slightly curved, POM at 1.29m, knot/dead branch",1877_1,Stebbins_Gulch,Hemlock_Hardwood,Tsuga,canadensis,Pinaceae,20 to 40
SG-HH-1,7-Jul,TSUCAN,1878,1,13.3,"L,A","POM at 1.29m, knot",1878_1,Stebbins_Gulch,Hemlock_Hardwood,Tsuga,canadensis,Pinaceae,10 to 20
SG-HH-1,7-Jul,TSUCAN,1879,1,16.3,W,slightly curved,1879_1,Stebbins_Gulch,Hemlock_Hardwood,Tsuga,canadensis,Pinaceae,10 to 20
SG-HH-1,7-Jul,TSUCAN,1880,1,22.5,N/A,,1880_1,Stebbins_Gulch,Hemlock_Hardwood,Tsuga,canadensis,Pinaceae,20 to 40
SG-HH-1,7-Jul,TSUCAN,1912,1,5,L,curved,1912_1,Stebbins_Gulch,Hemlock_Hardwood,Tsuga,canadensis,Pinaceae,0 to 5
